id,pm2_5
id_b7cn1tm7jw,32.96420215959679
id_3kkfl60mdt,32.96420215959679
id_3cnzembvt2,32.96420215959679
id_qh3hmxe3vl,32.96420215959679
id_dm2ngicucl,32.96420215959679
id_0pj7rbu5pl,32.96420215959679
id_0b7len9grt,32.96420215959679
id_lkjbthp6xi,32.96420215959679
id_msyur8bama,27.84058508130692
id_r6b4lems42,32.96420215959679
id_tdtmvz23p5,32.96420215959679
id_ucg35myewu,32.96420215959679
id_cpu27o1708,32.96420215959679
id_8g3bfwtmtc,32.96420215959679
id_lvwrewueod,32.96420215959679
id_vjr52dclmq,32.96420215959679
id_74lpfoxs1u,32.96420215959679
id_51ipsqq6fi,32.96420215959679
id_rgv5vz1wi7,28.659793133032153
id_xukt8h1854,27.84058508130692
id_pvjuaozpis,32.96420215959679
id_dpstb14com,32.96420215959679
id_hfo34xjax3,32.96420215959679
id_1xcm67i57m,33.78341021132207
id_5w78ao9f51,32.96420215959679
id_wjwp5bnl95,27.84058508130692
id_q29d5fhap5,32.96420215959679
id_stpxgfh6at,32.96420215959679
id_lp5fau1v5t,32.96420215959679
id_7oxqpk7s41,32.96420215959679
id_4dnmn33ra3,32.96420215959679
id_vxnrc9eyhk,27.84058508130692
id_ysrrbwixap,32.96420215959679
id_yhfx1lpevn,32.96420215959679
id_c6a44pvjv8,27.84058508130692
id_s9f3ml14cj,32.96420215959679
id_d0w9c0xp76,27.84058508130692
id_a9fbexs6qf,32.96420215959679
id_9wzfhpw4et,32.96420215959679
id_ryi27ogtvv,32.96420215959679
id_l4fl7gcf91,32.96420215959679
id_tkvbxrgren,32.96420215959679
id_1wkfcd4q6t,32.96420215959679
id_mc88pd2apf,32.96420215959679
id_00iv2sgwb9,32.96420215959679
id_e7lfbanu92,32.96420215959679
id_1mdkr0dgz1,32.96420215959679
id_evzlq1bdq7,32.96420215959679
id_0fzcmep80p,32.96420215959679
id_dwd9xbd5ep,32.96420215959679
id_845jje9evg,32.96420215959679
id_cbrgljomk4,32.96420215959679
id_xadne3g2dw,32.96420215959679
id_fdlsm6mg2z,32.96420215959679
id_r1w2mcb346,27.84058508130692
id_1c24ja9jag,27.84058508130692
id_h1v0nwz453,32.96420215959679
id_igvjbr17my,32.96420215959679
id_isnin8oj7j,32.96420215959679
id_lts441t4ge,32.96420215959679
id_7k86unkgbf,32.96420215959679
id_xs2ivx2taa,27.84058508130692
id_t8pxhu1lko,32.96420215959679
id_cncxlihk4l,32.96420215959679
id_u3n972yugw,32.96420215959679
id_5dtltk9ol8,32.96420215959679
id_2d4xbl322n,32.96420215959679
id_6ayd3hz9lc,32.96420215959679
id_fhedgc4ogi,32.96420215959679
id_je6xyskvqt,32.96420215959679
id_uqplr7i3e8,33.1356116368134
id_p2mep9skjf,33.1356116368134
id_klmztpbnj0,35.26838210890548
id_w8masqptnv,33.1356116368134
id_uqe5p1fz8i,33.1356116368134
id_vdcliffox0,28.1284509555218
id_suphbrot9x,33.1356116368134
id_qsl9hh9hbt,33.1356116368134
id_yorywxet0a,58.21426474913903
id_9rhbkh8kye,58.21426474913903
id_oh2pg7ik9m,60.03156159294097
id_u5xtrnbshq,58.21426474913903
id_pfcdhqpggy,59.43529692714642
id_rsbolu1d8s,60.03156159294097
id_1o41vsdb40,57.94289827388974
id_bthds7exkp,58.21426474913903
id_u2lx4hcr19,60.03156159294097
id_vt2seycroc,58.21426474913903
id_ev3xsimi3e,60.03156159294097
id_8wsnxwqlaw,58.21426474913903
id_jhks2agjzh,58.21426474913903
id_abc042gxa9,58.21426474913903
id_t39ajz3mpo,58.21426474913903
id_7l7bqpd71y,58.21426474913903
id_k9uhbcg8zv,60.03156159294097
id_kf067ifyeu,60.03156159294097
id_6axl9l8y0y,60.03156159294097
id_fknkdrl6fy,60.03156159294097
id_8gmporna5z,58.21426474913903
id_a4bmoty06e,60.03156159294097
id_czo0d13gtz,60.03156159294097
id_co7jt5xego,58.21426474913903
id_2x6lo1wgko,58.21426474913903
id_9wjap2et51,58.21426474913903
id_c7mps6h2ft,58.21426474913903
id_j8yje9gqi8,59.91104222740197
id_vju59tgxzh,60.03156159294097
id_8lap7ve7md,60.03156159294097
id_pvs9bs83s2,58.21426474913903
id_qdivis4t0b,60.03156159294097
id_6ihg5rmjar,58.21426474913903
id_enahmr353n,58.21426474913903
id_m5la6rz5vl,60.03156159294097
id_lyc6fznfhn,57.7204065146246
id_u15ftwfcl7,58.21426474913903
id_mjaugtu77u,57.32593270841279
id_h1bl0y44h5,58.21426474913903
id_ixfnpr6f21,58.21426474913903
id_37e3n0alew,59.91104222740197
id_mj9599i7yu,58.21426474913903
id_aq1df4iqdu,58.21426474913903
id_2e5mcgpio6,60.03156159294097
id_o99bic4pl9,58.21426474913903
id_wee03f0g34,58.21426474913903
id_ebyp7dsb2j,58.21426474913903
id_xrw2te1q07,58.21426474913903
id_e1pr3nswl9,58.638642025426556
id_20jn6yzhpi,58.638642025426556
id_ef9regkoel,58.52052987632494
id_ja9p3oi1ln,58.52052987632494
id_u4t0meqqix,58.638642025426556
id_ha9378tgsl,58.52052987632494
id_sm9fmjwje3,58.52052987632494
id_pq1s2kq7qs,58.52052987632494
id_zcw88t7w9n,58.21426474913903
id_9gqyxg4fuy,58.21426474913903
id_jlbv1pe7mw,58.21426474913903
id_nqkrnumlsr,60.03156159294097
id_vwov477zro,59.91104222740197
id_k8t4robso6,58.21426474913903
id_9574e2s4iv,58.21426474913903
id_g6sz61x3ui,58.21426474913903
id_65fdu115yz,58.21426474913903
id_jvvhzyikro,58.21426474913903
id_mjtm49jd0e,58.21426474913903
id_qisen8bs9m,58.21426474913903
id_4qcwh32n38,60.03156159294097
id_a1jgk8addq,60.03156159294097
id_eoh9eceljc,60.03156159294097
id_c9l6rfivhx,58.21426474913903
id_ity62l2ixr,58.21426474913903
id_b1kdt1v6wk,60.03156159294097
id_31slek226d,58.21426474913903
id_r5hynclox4,58.21426474913903
id_1zdag4te8b,58.21426474913903
id_9cji7mh5kx,58.21426474913903
id_pgt8lf7tci,60.03156159294097
id_9xwjmedzm3,60.03156159294097
id_qmng1j2b5t,58.21426474913903
id_lsjhv6dlig,58.21426474913903
id_5ei28dib31,59.91104222740197
id_djt23iw3mp,58.21426474913903
id_m9oojav91p,58.21426474913903
id_oivxgblcp2,58.21426474913903
id_0kdvltw7vu,58.21426474913903
id_6w4ajmwc5u,58.21426474913903
id_urkooowq9s,60.03156159294097
id_zj9z4qj012,58.21426474913903
id_8ziogga8ul,58.21426474913903
id_3p9o92k0y8,60.03156159294097
id_nys5746v2q,58.21426474913903
id_lfeylugwfg,58.21426474913903
id_doohdtcpi0,58.21426474913903
id_gvsxbrs2ay,58.21426474913903
id_tazjayaiyz,58.638642025426556
id_zrpmkxoezw,58.638642025426556
id_sqmq0975df,58.52052987632494
id_6lcd3eygj3,58.52052987632494
id_7rpimassqp,58.638642025426556
id_63ls321ztz,58.52052987632494
id_tkciymn5hs,55.09829752907305
id_kasmldlvq9,58.52052987632494
id_vlpyl2jer5,36.33523445991839
id_5qffgu5u3n,36.33523445991839
id_j988bph6z4,36.33523445991839
id_ws4odrtze8,36.33523445991839
id_wtahd5vwwm,36.33523445991839
id_07q159o6c5,36.33523445991839
id_zuwn8cdmpg,36.33523445991839
id_h18pxnwgaz,36.33523445991839
id_crcf47qz6r,32.96420215959679
id_s0472tpnvf,32.96420215959679
id_4x8344brzc,32.96420215959679
id_f3th0516p2,32.96420215959679
id_rq698snr9f,32.96420215959679
id_bqumy9109l,28.659793133032153
id_sa87ndj19i,32.96420215959679
id_l50a8gf4z2,32.96420215959679
id_d22097x7wg,32.96420215959679
id_o0l24mamhf,27.84058508130692
id_u0tbd0ho1d,27.84058508130692
id_jh9oqt4r06,27.84058508130692
id_s5qjht01ct,32.96420215959679
id_9jvayvxhsb,32.96420215959679
id_2ktyalo4fo,32.96420215959679
id_yytme869mp,32.96420215959679
id_qjy6t0mvby,32.96420215959679
id_vqx1ryf2ik,32.96420215959679
id_xlf2632glg,32.96420215959679
id_9ryn26zoyf,32.96420215959679
id_0bhupilpq3,32.96420215959679
id_3oog4p81et,32.96420215959679
id_7pwsq2822m,32.96420215959679
id_xco3eq9ewy,32.96420215959679
id_86pol7d8z8,32.96420215959679
id_4hq1smw4qm,32.96420215959679
id_mwm43tu1lt,32.96420215959679
id_egnnmgvz1t,32.96420215959679
id_ql3nhnzgo7,32.96420215959679
id_6yei7c05s5,32.96420215959679
id_37ncimqtl1,32.96420215959679
id_faigrj26mv,32.96420215959679
id_b8gmnur08k,32.96420215959679
id_uhkuycqlqg,32.96420215959679
id_hda4qbl82l,32.96420215959679
id_l81zesfyi6,32.96420215959679
id_8fw0qddr4t,32.96420215959679
id_3swlrvxi7m,32.96420215959679
id_2iq9tbz4bu,32.96420215959679
id_l3hzf7xam7,32.96420215959679
id_7yfs7z6re5,32.96420215959679
id_3qj7edycff,28.659793133032153
id_zz66kjwki8,32.96420215959679
id_836ugfrmfn,32.96420215959679
id_i7eew37mck,32.96420215959679
id_bxqgoacauj,32.96420215959679
id_0804vchmvm,27.84058508130692
id_o41hevo885,32.96420215959679
id_55ynsd7iob,32.96420215959679
id_xmnors3b2p,32.96420215959679
id_i0vim21vyr,32.96420215959679
id_9q4vgsr3t8,32.96420215959679
id_nzvtf8mk2z,32.96420215959679
id_qxhc5b04ve,32.613899730357915
id_bmoknxippd,27.84058508130692
id_y7pq8dp4ut,32.96420215959679
id_7ibql8i2hn,32.96420215959679
id_tbkdhkji8c,32.96420215959679
id_2xvazzddgt,28.659793133032153
id_vo6tjecx2y,32.96420215959679
id_td1i5lcg9k,32.96420215959679
id_ruc95ajmux,32.96420215959679
id_a0at61dzen,32.96420215959679
id_0zn9uivt40,32.96420215959679
id_qlx50d8vx2,32.96420215959679
id_u6z7b5cbh4,32.96420215959679
id_qruu4eejyy,32.96420215959679
id_9vwonnifzw,32.96420215959679
id_0lnfawjnjk,32.96420215959679
id_31uzu5wcsr,32.96420215959679
id_uzija37zrh,27.84058508130692
id_z6s5np5auh,32.96420215959679
id_p084kqcwjo,32.96420215959679
id_qvm8ttfb1f,32.96420215959679
id_yzoxe0nplf,27.84058508130692
id_n95r9k6tql,32.96420215959679
id_i6gb7eojjd,32.96420215959679
id_rj99alu30y,27.84058508130692
id_qlb79248k0,32.96420215959679
id_5gr1418j07,32.96420215959679
id_mvspb7k941,32.96420215959679
id_w5jw7d4cs6,32.96420215959679
id_ksu34mhpjr,32.96420215959679
id_rwz1uudt8t,32.96420215959679
id_q22kldhur3,32.39437790153723
id_2ax9dk8j9y,33.1356116368134
id_tld5diafyf,33.1356116368134
id_do4asz4s0g,33.1356116368134
id_3alewcubl0,33.1356116368134
id_8zu910kppu,33.1356116368134
id_1s9nyk6u7a,33.1356116368134
id_l88880p40e,27.30924290379656
id_hr17wz72sy,33.1356116368134
id_cjj6ks4lan,33.1356116368134
id_16wvcdazgi,32.68267709714803
id_iq6jofmcl3,30.98764826090358
id_tdu0u91xwk,32.68267709714803
id_62jccue0vl,28.278804542493408
id_3sef84eg2u,28.278804542493408
id_w0f6u87fds,28.278804542493408
id_jwcwkcbb4n,32.68267709714803
id_sipbb762jx,28.278804542493408
id_pw524o2hj4,28.278804542493408
id_qlj4brmgs2,33.50188514887331
id_6fw4q0j9so,32.68267709714803
id_squdps1yn8,24.690322217171833
id_92ijbpy5c7,27.45959649076818
id_5mdgs1tb11,35.550155043178435
id_pq77lq5wej,28.278804542493408
id_46mfsuetx3,28.278804542493408
id_l66xs53vq0,28.278804542493408
id_edk0v1a8wn,28.278804542493408
id_nztzaid365,28.278804542493408
id_1k9uqfcnfq,32.68267709714803
id_5rcti4kobf,32.68267709714803
id_al1l3ahw7b,27.45959649076818
id_3f3rzgujod,32.68267709714803
id_fr4pynhbb8,32.68267709714803
id_rnuqsg891b,32.68267709714803
id_3qw0q1r8qa,28.278804542493408
id_o84bqle0x6,27.45959649076818
id_han5yb04s9,32.68267709714803
id_n7pgevpqei,32.68267709714803
id_j0aw1xyk9t,28.278804542493408
id_xpcbsjawvs,27.45959649076818
id_y8vz7smn74,32.68267709714803
id_xtbriixm7z,32.68267709714803
id_l47atvid60,28.278804542493408
id_gqpbs3ql9v,32.68267709714803
id_mohvibrck6,32.68267709714803
id_m2e2vhsgc5,27.45959649076818
id_6q2dw9x7y4,32.68267709714803
id_r8hora5q1m,32.68267709714803
id_chvslqlmkj,32.68267709714803
id_z8b1es3pzh,32.68267709714803
id_crc6ejtto8,32.68267709714803
id_4hw7jthh0g,27.45959649076818
id_rtp2qosss7,32.68267709714803
id_2keurz29m5,28.278804542493408
id_5f0tzdcdu0,32.68267709714803
id_6g5cbmuktq,32.68267709714803
id_njm4qcclts,28.278804542493408
id_t8gjwi01yc,27.45959649076818
id_dfcidlgn6x,27.45959649076818
id_f7whsdcam5,32.68267709714803
id_hga8rjdes3,32.68267709714803
id_32z89yhhic,28.278804542493408
id_pza69wztdl,32.68267709714803
id_ndfihwmpp8,32.68267709714803
id_v6uj9ttsd9,32.68267709714803
id_qi267vxsvl,32.68267709714803
id_oezislbogz,32.68267709714803
id_yzmptlwk5v,27.45959649076818
id_1wgvveqkxt,32.68267709714803
id_hyunf795m9,27.45959649076818
id_9vmusmwa1w,32.68267709714803
id_7set4vt1jc,27.45959649076818
id_xsuqw4qhef,32.68267709714803
id_5rb2kj08fr,32.68267709714803
id_hub405wg5o,32.68267709714803
id_1dl4uombn1,32.68267709714803
id_0m5pjvhhts,32.68267709714803
id_wh6a14b72u,36.33523445991839
id_2gcokul8h5,36.33523445991839
id_ju5045k8te,36.33523445991839
id_lx8g1rejy7,36.33523445991839
id_xdcw1447i6,36.33523445991839
id_c530clrtlp,36.33523445991839
id_7bmurid7pw,36.33523445991839
id_z2s38nz9hk,36.33523445991839
id_18o8y735s3,7.861580551432464
id_wcox1ibc1u,7.861580551432464
id_8mteyw4ej2,7.861580551432464
id_yhr9822dsa,3.287615590612856
id_kx6r0n5p65,7.861580551432464
id_yll8ps5xps,7.861580551432464
id_2ss6w9mkjs,7.861580551432464
id_dywpbbt1rz,7.861580551432464
id_2sovq337ib,3.287615590612856
id_hl6vkdm5f3,3.287615590612856
id_7rweve2gtx,7.861580551432464
id_qenwsj9ypf,7.861580551432464
id_7tr958twwi,7.861580551432464
id_4pss24du4u,7.861580551432464
id_pvxshz55hm,7.861580551432464
id_hwn7gj0gnq,7.861580551432464
id_34w3aboagp,7.861580551432464
id_slzxbjxpdd,7.861580551432464
id_s9fvyed2xl,7.861580551432464
id_ojo4ns7rvu,7.861580551432464
id_oukj9m9l5u,7.861580551432464
id_4dncovxwgl,7.861580551432464
id_lhn0wnsi4q,7.861580551432464
id_8qzxmyj6yo,7.861580551432464
id_2st0ywh4w4,7.861580551432464
id_32luqy63su,7.861580551432464
id_oew67rrlis,4.5087781058064
id_byzy2benp0,4.5087781058064
id_16qarvdtx3,4.5087781058064
id_uxi3qu4l8e,1.6538889353986816
id_vy83bxfo5s,4.5087781058064
id_z7ibc788zq,4.5087781058064
id_kbkbgy18jq,4.5087781058064
id_4zn86s4tbi,4.5087781058064
id_evx591r7y6,1.6538889353986816
id_g6ojnnx069,1.6538889353986816
id_7zixl3q2bq,4.5087781058064
id_0d9a1agg6b,4.5087781058064
id_3xt09a0de5,4.5087781058064
id_jbhh44km3c,4.5087781058064
id_5k2iegwee6,4.5087781058064
id_gibzm0hke2,4.5087781058064
id_zl5phiqojd,4.5087781058064
id_c15wxxvb75,4.5087781058064
id_dau6fb0sfx,4.5087781058064
id_z9dk6h8cfb,4.5087781058064
id_uvaqu4nzmb,4.5087781058064
id_qpglm1d719,4.5087781058064
id_ct64dm03s8,4.5087781058064
id_is4l5fwjuv,4.5087781058064
id_vh0bwrobbe,4.5087781058064
id_b0mjh0b71o,4.5087781058064
id_0bpne8ucld,4.5087781058064
id_kvvjrrryc4,4.5087781058064
id_n5ybzqzepc,4.5087781058064
id_jaimxbu1pd,4.5087781058064
id_0l0w0orygd,4.5087781058064
id_lv55afmf77,4.5087781058064
id_9mfp6fw6w6,4.5087781058064
id_tafpzgg3t4,4.5087781058064
id_tiipv7kgu2,4.5087781058064
id_kwiv66i7i5,4.5087781058064
id_nl69sct7fu,4.5087781058064
id_l74jt76ryc,4.5087781058064
id_bxgj47nybk,4.5087781058064
id_923xwmt66s,4.5087781058064
id_aq97mswwiv,4.5087781058064
id_4vrb5vlcz7,4.5087781058064
id_xayf6v05hn,1.6538889353986816
id_8pk1rf7oxo,4.5087781058064
id_sq8128da6u,4.5087781058064
id_8ihfuq3i8d,1.6538889353986816
id_87jd29uf6p,4.5087781058064
id_4xpx2dt8ki,1.6538889353986816
id_hqpr9h9axr,4.5087781058064
id_1k55ze4pps,4.5087781058064
id_2znei70wfr,4.5087781058064
id_9hhcbap87f,4.5087781058064
id_hey12d7qim,4.5087781058064
id_lh2vl46a2o,4.5087781058064
id_yr2wo25x72,4.5087781058064
id_t52himkovl,4.5087781058064
id_7tvjar0eff,4.5087781058064
id_i208pdedfj,4.5087781058064
id_d77mj6yxxd,4.5087781058064
id_jh49madd8v,4.5087781058064
id_cz441c0g6w,4.5087781058064
id_l9egn04p70,4.5087781058064
id_aof0geeadz,4.614670654330363
id_l14us4afx1,4.614670654330363
id_cyjw5nlwm3,4.614670654330363
id_gzuqpix1lm,4.614670654330363
id_z09r8zdwpl,36.33523445991839
id_avet97ghyy,36.33523445991839
id_8xxxnyrpzm,36.33523445991839
id_5mzgmww3um,29.96753239234406
id_8vxge8fi9v,36.33523445991839
id_jnw9eiv9ni,36.33523445991839
id_gaui5cuwn7,36.33523445991839
id_bk4agfxg5e,36.33523445991839
id_5si10x4q6c,29.96753239234406
id_e9emj2d53x,36.33523445991839
id_9llllv5i9s,36.33523445991839
id_mndm12zy06,36.33523445991839
id_2pxml96i79,36.33523445991839
id_oi59maxbit,36.33523445991839
id_tf7klyuj5c,36.33523445991839
id_jf1h95hidf,36.33523445991839
id_4njytufcfi,36.33523445991839
id_2zbs60m1hv,36.33523445991839
id_kbe0e397n3,36.33523445991839
id_attl7s5eit,48.68452076544746
id_jyqg51mks7,36.33523445991839
id_yvtlt4qsb5,36.33523445991839
id_ququ54p5qn,36.33523445991839
id_b3olj60ip0,36.33523445991839
id_ucm77r7n42,36.33523445991839
id_i94hu4l2he,36.33523445991839
id_sem18a4eih,36.33523445991839
id_iu4c2k0vqm,36.33523445991839
id_jez7q9vvpv,36.33523445991839
id_0g0h5fvenr,36.33523445991839
id_leyce5nz7b,36.33523445991839
id_ctiuipzphp,36.33523445991839
id_1uq7qu2no8,36.33523445991839
id_ag7p6aauq3,36.33523445991839
id_4v2gdi94ys,36.33523445991839
id_oiz391vhbb,36.33523445991839
id_dkh1dm7jv5,36.33523445991839
id_xp48k28xsx,36.33523445991839
id_8hzzltjopy,36.33523445991839
id_jxwkemji67,36.33523445991839
id_9e6zoef7pb,36.33523445991839
id_kw3reqh73r,36.33523445991839
id_i3soe2f356,29.96753239234406
id_s3sjs08z01,36.33523445991839
id_wgstp1qsjl,36.33523445991839
id_c79996j5ij,29.96753239234406
id_xyptp35mvl,36.33523445991839
id_psuhom729k,29.96753239234406
id_pow9jv5ucp,36.33523445991839
id_6wvbbh34gm,36.33523445991839
id_dt7c3hug70,36.33523445991839
id_j5p89q7hag,36.33523445991839
id_kc953hqc6u,36.33523445991839
id_lc6edh3b2s,36.33523445991839
id_9spkaqz73s,36.33523445991839
id_3htqh6ssl4,36.33523445991839
id_zc1ovm5htd,36.33523445991839
id_w7wwg1utwa,36.33523445991839
id_25epdpbix4,29.96753239234406
id_vs0hncomou,36.33523445991839
id_reegezw0zr,36.33523445991839
id_f6x16pl89y,36.33523445991839
id_9a8jkl3m2r,36.33523445991839
id_hoz5wrgxox,36.33523445991839
id_5ziz8chtiw,36.33523445991839
id_l1g99w61j0,36.33523445991839
id_40onwzmie5,36.33523445991839
id_wplsrqbqg1,36.33523445991839
id_8zk238knxs,36.33523445991839
id_0u52beiaqr,36.33523445991839
id_g8dmi5cj2u,36.33523445991839
id_qvb2pi3nbx,30.59416200084779
id_9ocs33mybq,29.96753239234406
id_le65pdwgzs,36.33523445991839
id_kj6oinfm9j,36.33523445991839
id_tiqxiw34y0,36.33523445991839
id_j5q5ukj913,30.59416200084779
id_wfsqr784ue,30.59416200084779
id_19yb602oya,29.96753239234406
id_p5abbz6sni,36.33523445991839
id_sj35fk9ewl,36.33523445991839
id_asczdnpq0c,36.33523445991839
id_bcoprnh1dh,36.33523445991839
id_4hnps4a19v,36.33523445991839
id_slby4mvn69,39.096689777720556
id_fdcwmf2mqw,36.33523445991839
id_pc2ol1dymd,36.33523445991839
id_72hn9xr2mt,36.33523445991839
id_ooylyenf74,30.59416200084779
id_7c0tvcd4mf,36.33523445991839
id_vo7qco3vo4,36.33523445991839
id_tyda8qzu9y,36.33523445991839
id_qjo74p50vb,36.33523445991839
id_qftdjlnuxo,36.33523445991839
id_8zkhvf7knd,36.33523445991839
id_zjdfiws1ze,36.33523445991839
id_km0396cm8u,29.96753239234406
id_0zb66667qv,36.33523445991839
id_xkul5db55f,36.33523445991839
id_0882wi4vll,36.33523445991839
id_vyjoukh7a3,36.33523445991839
id_mgzj7k2c88,36.33523445991839
id_mj68hapwjy,36.33523445991839
id_4k7w1huz70,36.33523445991839
id_cc5r73bssv,29.96753239234406
id_lpc3qqqc79,36.33523445991839
id_dgd25e5l5n,36.33523445991839
id_2u5h8ssj8f,36.33523445991839
id_qekvi0qhbi,29.96753239234406
id_7t5rwbvncv,36.33523445991839
id_wip1lfenhd,36.33523445991839
id_fz1zlhsz58,36.33523445991839
id_fzhszn9qgh,36.33523445991839
id_drhboq2o8f,36.33523445991839
id_67f2qgxjr4,36.33523445991839
id_c9jyqp5ts3,36.33523445991839
id_o5nsm6bufm,36.33523445991839
id_fliahadafe,36.33523445991839
id_ljzcxva3j0,36.33523445991839
id_4fg7od0p2h,29.96753239234406
id_r0bgionrrx,36.33523445991839
id_5mrclq7yja,36.33523445991839
id_v6ji6xpykj,36.33523445991839
id_gzxccfruiy,36.33523445991839
id_rch18sl7fq,36.33523445991839
id_dycgsa1kum,36.33523445991839
id_dh2z6cu6bu,36.33523445991839
id_b3ij5seund,36.33523445991839
id_tziu881h86,36.33523445991839
id_321qju313s,36.33523445991839
id_dngcm1ubxs,36.33523445991839
id_vu0rtf6isv,36.33523445991839
id_tzfx3hbsak,29.96753239234406
